student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD02145,22,2.0,0.00022011693528183935,-0.9900437684344747,0.18970026034916593,-0.48215970366024147,93.08,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.4820535955001584,-0.18781156062908919,-0.9900437684344747
STD01368,20,2.0,-0.19317525812030048,0.08145061962781318,1.6116507286972264,-0.2655910009303412,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.32918053592603114,0.13126995047600573,0.08145061962781318
STD02508,22,2.0,-0.9667567583426308,1.2746382761403876,0.5683261247021999,-0.7875215745094009,93.24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-23.68967450967062,0.724410231875959,0.0
STD01419,18,2.0,-0.8989686887355194,-1.2274940483374746,-0.003819625875717607,0.6916426651358176,82.14,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6.845824888140169,0.004688568029319177,-1.2274940483374746
STD01579,19,,2.1654508108565462,-0.4973344376357494,-0.5843792845503697,0.7273765010862511,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.22978606983610927,0.2906319428478397,-0.4973344376357494
STD01898,19,2.0,-0.896974921982369,-0.4894194283056496,-0.5927931926471036,0.575778409175321,97.7,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.588720923625857,0.2901245054488263,-0.4894194283056496
STD02318,23,,1.344018908558608,0.02060398540266924,1.4349586586658098,0.6504946116171371,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2775125274126485,0.02956586725658418,0.0
STD01065,20,2.0,-0.08551185345018253,-1.1710996068605122,0.5178426761217957,0.04843361802801407,79.16,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.05296254326613692,-0.6064453544218305,-0.0
STD00002,25,,-0.20513785863920259,0.02060398540266924,-0.39085939832548544,0.00403703396838411,95.11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.005078910868081779,-0.008053261337594384,0.02060398540266924
STD01643,18,2.0,-1.1561645998919128,-1.1176732938823373,2.7307005055628597,0.995921692471327,92.58,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-6.377384459478273,-3.052031028658605,-0.0
STD01683,23,,0.05803935277664175,0.4910523524604875,0.34115060609037995,-0.48215970366024147,93.79,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.4557105578302891,0.16752280766400218,0.4910523524604875
STD02015,22,2.0,-1.170120967163965,-0.11939274212347442,0.15604462796222957,-0.3229817071537649,83.74,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.8985414469368178,-0.01863059602604798,-0.11939274212347442
STD00112,24,2.0,-0.39853323369478527,0.02060398540266924,-1.0807998622576804,-0.09450172577372015,90.79,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-0.1571187820637877,-0.022268784585164174,0.0
STD01050,25,2.0,0.291310062895231,1.1064443278757623,-0.7778991707752533,0.4837367105151132,91.41,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3746092626510885,-0.860702125163538,1.1064443278757623
STD00707,24,,-0.4164771344731382,-0.40334370184081236,-0.5927931926471036,-0.4789111731192928,80.47,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.8207239191679057,0.2390994007483166,-0.0
STD01045,21,2.0,0.41093606808425104,0.8373340106523625,0.5262565842185296,0.3245587140086366,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.23003077272616457,0.44065253629591417,0.0
STD00320,20,2.0,-1.5788431515597838,-0.5715376501054369,-0.003819625875717607,0.00403703396838411,84.59,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.006974314125520337,0.0021830599972895628,-0.0
STD02012,21,,-0.045636518387175605,-0.35783239819273727,-0.298306409261411,1.0706378949131439,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.1218345164505057,0.10674369782227487,-0.35783239819273727
STD01259,24,3.0,0.3531168322428915,1.7485494597801257,-0.003819625875717607,1.0403182765309578,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7688310807622969,-0.006678804761548211,1.7485494597801257
STD01521,21,3.0,0.0859520873207462,-0.2687885432291124,-0.05430307445612253,1.5936513120058529,98.48,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.4675153080995487,0.014596044275923198,-0.2687885432291124
STD02153,23,3.0,-1.7782198268748173,0.2911983668754629,-0.003819625875717607,1.3922424184670457,85.72,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.789009185306967,-0.0011122688170842271,0.0
STD00435,19,2.0,-0.7753551500401986,-1.1958340110170746,1.9313792363731208,0.6721514818901266,84.28,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.992062724831677,-2.3096089790271637,-1.1958340110170746
STD00229,25,3.0,-0.7434548819897931,-0.35486426969394963,0.8123294595074884,-0.9326226053384344,84.8,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-3.635316129076872,-0.2882667003990057,-0.35486426969394963
STD01338,24,3.0,-0.6337977105665248,0.2832833575453631,0.03824991460795266,-0.18112920686567996,90.99,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.4946151678786381,0.010835564235964261,0.2832833575453631
STD00940,18,3.0,1.2064490025912347,-0.33804487486748697,-2.519578146799209,1.748497934457731,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.7924488317673828,0.8517304793535933,-0.0
STD01134,24,2.0,-1.1900586346954685,1.5249504462048002,0.9385380809584991,-0.5406332533973145,85.66,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.8445603340441377,1.43122406533786,0.0
STD01857,24,2.0,0.8934276223466322,-2.762016482210612,-1.8380515909637483,0.006202720995683451,93.89,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.003275921890268014,5.07672878939531,-2.762016482210612
STD02334,20,,-0.045636518387175605,-0.9940012730995247,-0.47499847929282674,-2.445354993906788,90.77,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.56228894024137,0.472149093137408,-0.0
STD01809,22,4.0,-0.33872023110027505,0.2318357968997128,1.1572996914735851,-0.1356497792924015,90.64,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.20513220829075618,0.26830349622457034,0.2318357968997128
STD02182,20,2.0,-0.3128012633093209,0.8818559381341753,-0.6853461817111788,-0.14756105794254593,87.4,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.21472836031851714,-0.6043766000195865,0.0
STD02046,19,,-0.11741212150058793,-0.3588217743589996,-0.6853461817111788,1.2482242311516623,87.11,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.4142775598435706,0.24591713297177054,-0.3588217743589996
